Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance,G_lon,G_lat,TimeSeconds
2023-06-30 16:04:48.907,0 days 01:19:28.422000,44,925.0361111111117,0 days 00:00:16.819000,10800,314,8,0,True,8,car,0.29224028393881546,OnTrack,-7578,4620,7703,1256.4741666666666,-3.08,0.13,16.819
2023-06-30 16:04:49.167,0 days 01:19:28.682000,44,918.3861111111116,0 days 00:00:17.079000,10515,288,8,0,True,8,pos,0.2966850218022208,OnTrack,-7768,4802,7735,1277.2741666666668,-4.7,0.09,17.079
2023-06-30 16:04:49.187,0 days 01:19:28.702000,44,911.7361111111115,0 days 00:00:17.099000,10230,263,8,0,True,8,car,0.29699264642248896,OnTrack,-7779,4812,7736,1278.7352777777778,-5.6,0.07,17.099
2023-06-30 16:04:49.467,0 days 01:19:28.982000,44,902.402777777778,0 days 00:00:17.379000,9982,214,8,0,True,8,car,0.30085958775901417,OnTrack,-7886,4914,7753,1295.3797222222224,-5.28,0.07,17.379
2023-06-30 16:04:49.527,0 days 01:19:29.042000,44,899.8194444444446,0 days 00:00:17.439000,10047,201,8,0,True,8,pos,0.3016135818320508,OnTrack,-7910,4937,7757,1298.7297222222223,-4.05,0.11,17.439
2023-06-30 16:04:49.667,0 days 01:19:29.182000,44,897.2361111111111,0 days 00:00:17.579000,10112,188,8,0,True,8,car,0.3032861063546975,OnTrack,-7974,4998,7766,1306.0408333333335,-3.07,0.04,17.579
2023-06-30 16:04:49.787,0 days 01:19:29.302000,44,894.9027777777777,0 days 00:00:17.699000,10360,176,8,0,True,8,pos,0.3046219278427324,OnTrack,-8013,5034,7772,1311.9075000000003,-2.88,-0.2,17.699
2023-06-30 16:04:49.947,0 days 01:19:29.462000,44,892.5694444444443,0 days 00:00:17.859000,10608,164,8,0,True,8,car,0.3062495567247448,OnTrack,-8017,5037,7773,1319.1963888888893,-3.02,-0.5,17.859
2023-06-30 16:04:49.967,0 days 01:19:29.482000,44,891.9027777777778,0 days 00:00:17.879000,10665,153,8,0,True,8,pos,0.30643937168597135,OnTrack,-8020,5040,7774,1320.0463888888892,-2.81,-0.66,17.879
2023-06-30 16:04:50.127,0 days 01:19:29.642000,44,891.2361111111113,0 days 00:00:18.039000,10722,142,8,0,True,8,pos,0.3078485175709753,OnTrack,-8070,5089,7781,1326.3575000000003,-2.42,-0.93,18.039
2023-06-30 16:04:50.307,0 days 01:19:29.822000,44,890.5694444444448,0 days 00:00:18.219000,10779,131,4,0,True,8,car,0.3092930305803944,OnTrack,-8140,5161,7794,1332.9075000000003,-2.05,-1.48,18.219
2023-06-30 16:04:50.347,0 days 01:19:29.862000,44,890.513888888889,0 days 00:00:18.259000,10429,124,4,0,True,8,pos,0.3096055044498845,OnTrack,-8152,5174,7797,1334.285277777778,-1.72,-2.36,18.259
2023-06-30 16:04:50.507,0 days 01:19:30.022000,44,890.4583333333333,0 days 00:00:18.419000,10079,118,3,0,True,8,car,0.3108160582095999,OnTrack,-8177,5204,7802,1339.5297222222225,-1.33,-2.11,18.419
2023-06-30 16:04:50.667,0 days 01:19:30.182000,44,891.0361111111108,0 days 00:00:18.579000,9221,109,2,0,True,8,pos,0.31194154981355515,OnTrack,-8188,5225,7805,1344.374166666667,-1.11,-1.69,18.579
2023-06-30 16:04:50.947,0 days 01:19:30.462000,44,893.2916666666665,0 days 00:00:18.859000,8362,101,2,0,True,8,car,0.3137666015658404,OnTrack,-8219,5292,7814,1352.2297222222226,-1.01,-1.74,18.859
2023-06-30 16:04:51.047,0 days 01:19:30.562000,44,894.0694444444445,0 days 00:00:18.959000,8146,98,2,0,True,8,pos,0.3143811370614442,OnTrack,-8227,5318,7816,1354.9519444444447,-1.0,-3.13,18.959
2023-06-30 16:04:51.067,0 days 01:19:30.582000,44,894.8472222222225,0 days 00:00:18.979000,7930,96,2,0,True,8,pos,0.31450190216604895,OnTrack,-8228,5323,7816,1355.485277777778,-0.95,-4.19,18.979
2023-06-30 16:04:51.147,0 days 01:19:30.662000,44,895.6250000000005,0 days 00:00:19.059000,7714,94,2,0,True,8,car,0.31497986086368207,OnTrack,-8231,5342,7816,1357.574166666667,-0.8,-3.27,19.059
2023-06-30 16:04:51.307,0 days 01:19:30.822000,44,897.8027777777779,0 days 00:00:19.219000,7510,90,2,0,True,8,car,0.31590916585777357,OnTrack,-8234,5380,7820,1361.574166666667,-0.69,-2.76,19.219
2023-06-30 16:04:51.367,0 days 01:19:30.882000,44,899.2472222222225,0 days 00:00:19.279000,7313,88,2,0,True,8,pos,0.316245652902643,OnTrack,-8233,5395,7823,1363.0408333333337,-0.59,-3.03,19.279
2023-06-30 16:04:51.527,0 days 01:19:31.042000,44,900.6916666666671,0 days 00:00:19.439000,7116,86,2,0,True,8,pos,0.31711747028112874,OnTrack,-8224,5433,7830,1366.863055555556,-0.5,-3.47,19.439
2023-06-30 16:04:51.547,0 days 01:19:31.062000,44,902.1361111111116,0 days 00:00:19.459000,6920,85,2,0,False,8,car,0.31722568126606987,OnTrack,-8222,5437,7830,1367.3352777777782,-0.51,-3.45,19.459
2023-06-30 16:04:51.707,0 days 01:19:31.222000,44,904.2194444444448,0 days 00:00:19.619000,6865,83,2,0,False,8,pos,0.3180814675013552,OnTrack,-8207,5467,7833,1371.024166666667,-0.7,-2.71,19.619
2023-06-30 16:04:51.747,0 days 01:19:31.262000,44,906.3027777777779,0 days 00:00:19.659000,6810,82,2,0,False,8,car,0.3182840563982296,OnTrack,-8202,5473,7833,1371.935277777778,-0.87,-2.24,19.659
2023-06-30 16:04:51.987,0 days 01:19:31.502000,44,912.5027777777784,0 days 00:00:19.899000,6480,72,2,3,False,8,car,0.3193992223911394,OnTrack,-8168,5512,7835,1376.735277777778,-0.79,-1.8,19.899
2023-06-30 16:04:52.007,0 days 01:19:31.522000,44,914.6890277777783,0 days 00:00:19.919000,6680,72,2,6,False,8,pos,0.31949144112219946,OnTrack,-8166,5515,7836,1377.1352777777781,-0.37,-2.22,19.919
2023-06-30 16:04:52.146,0 days 01:19:31.661000,44,916.8752777777781,0 days 00:00:20.058000,6881,72,2,10,False,8,car,0.32013801986144214,OnTrack,-8145,5531,7837,1379.915277777778,-0.06,-2.13,20.058
2023-06-30 16:04:52.247,0 days 01:19:31.762000,44,919.7641666666668,0 days 00:00:20.159000,6912,72,2,12,False,8,pos,0.3206052231080105,OnTrack,-8126,5543,7838,1381.935277777778,0.09,-1.61,20.159
2023-06-30 16:04:52.346,0 days 01:19:31.861000,44,922.6530555555555,0 days 00:00:20.258000,6944,72,2,15,False,8,car,0.32106732485553363,OnTrack,-8099,5555,7839,1383.915277777778,0.2,-1.06,20.258
2023-06-30 16:04:52.507,0 days 01:19:32.022000,44,928.153055555556,0 days 00:00:20.419000,7352,74,2,23,False,8,pos,0.3218432441671524,OnTrack,-8051,5576,7841,1387.2247222222227,0.28,-0.79,20.419
2023-06-30 16:04:52.706,0 days 01:19:32.221000,44,933.6530555555564,0 days 00:00:20.618000,7760,76,2,32,False,8,car,0.3228330043443074,OnTrack,-8003,5590,7843,1391.4258333333337,0.32,-0.68,20.618
2023-06-30 16:04:52.907,0 days 01:19:32.422000,44,938.8086111111119,0 days 00:00:20.819000,7971,78,2,33,False,8,pos,0.323853566102296,OnTrack,-7970,5597,7845,1395.7808333333337,0.4,-0.61,20.819
2023-06-30 16:04:53.026,0 days 01:19:32.541000,44,943.9641666666673,0 days 00:00:20.938000,8183,80,2,34,False,8,car,0.32448510211158116,OnTrack,-7955,5599,7845,1398.425277777778,0.59,-0.46,20.938
2023-06-30 16:04:53.247,0 days 01:19:32.762000,44,948.3975000000006,0 days 00:00:21.159000,8555,84,2,46,False,8,pos,0.3257378456398946,OnTrack,-7919,5606,7846,1403.5819444444448,0.91,-0.29,21.159
2023-06-30 16:04:53.306,0 days 01:19:32.821000,44,952.8308333333339,0 days 00:00:21.218000,8927,89,2,59,False,8,car,0.3260933160319117,OnTrack,-7900,5608,7846,1405.040555555556,1.21,-0.17,21.218
2023-06-30 16:04:53.546,0 days 01:19:33.061000,44,960.0308333333346,0 days 00:00:21.458000,9344,99,2,68,False,8,car,0.32762666927216266,OnTrack,-7809,5621,7846,1411.640555555556,1.26,-0.14,21.458
2023-06-30 16:04:53.547,0 days 01:19:33.062000,44,962.9475000000009,0 days 00:00:21.459000,10044,102,2,76,False,8,pos,0.32763324258275334,OnTrack,-7809,5622,7847,1411.6688888888893,1.05,-0.15,21.459
2023-06-30 16:04:53.746,0 days 01:19:33.261000,44,965.8641666666672,0 days 00:00:21.658000,10744,105,2,85,False,8,car,0.32898190572187946,OnTrack,-7767,5627,7847,1417.4730555555561,1.2,-0.14,21.658
2023-06-30 16:04:53.927,0 days 01:19:33.442000,44,968.8975000000007,0 days 00:00:21.839000,10935,112,2,92,False,8,pos,0.3303587448431684,OnTrack,-7728,5632,7848,1423.1041666666672,1.64,-0.15,21.839
2023-06-30 16:04:53.986,0 days 01:19:33.501000,44,971.9308333333342,0 days 00:00:21.898000,11126,120,2,100,False,8,car,0.33084051571006245,OnTrack,-7708,5634,7848,1425.070833333334,2.69,-0.22,21.898
2023-06-30 16:04:54.027,0 days 01:19:33.542000,44,975.0030555555564,0 days 00:00:21.939000,10779,129,2,100,False,8,pos,0.33118463536557774,OnTrack,-7695,5636,7848,1426.5400000000006,2.03,-0.25,21.939
2023-06-30 16:04:54.266,0 days 01:19:33.781000,44,978.0752777777786,0 days 00:00:22.178000,10433,138,3,100,False,8,car,0.3333341507775413,OnTrack,-7620,5645,7847,1435.7016666666673,1.67,-0.26,22.178
2023-06-30 16:04:54.347,0 days 01:19:33.862000,44,981.0530555555563,0 days 00:00:22.259000,11025,146,3,100,False,8,pos,0.33411161349757346,OnTrack,-7579,5649,7848,1438.9866666666674,1.5,-0.26,22.259
2023-06-30 16:04:54.586,0 days 01:19:34.101000,44,984.0308333333339,0 days 00:00:22.498000,11617,155,3,100,False,8,car,0.33653509020163425,OnTrack,-7411,5662,7848,1449.2769444444452,1.36,-0.29,22.498
2023-06-30 16:04:54.588,0 days 01:19:34.103000,44,985.5604629629637,0 days 00:00:22.500000,11313,159,3,100,False,8,pos,0.3365560761542934,OnTrack,-7410,5663,7848,1449.3652777777786,1.19,-0.34,22.5
2023-06-30 16:04:54.848,0 days 01:19:34.363000,44,987.0900925925934,0 days 00:00:22.760000,11009,164,3,100,False,8,pos,0.33938489093865,OnTrack,-7334,5668,7847,1461.209722222223,1.2,-0.37,22.76
2023-06-30 16:04:54.866,0 days 01:19:34.381000,44,988.6197222222231,0 days 00:00:22.778000,10705,169,3,100,False,8,car,0.3395888896683293,OnTrack,-7325,5668,7846,1462.0547222222228,1.33,-0.36,22.778
2023-06-30 16:04:55.048,0 days 01:19:34.563000,44,990.8488888888896,0 days 00:00:22.960000,10963,176,3,100,False,8,pos,0.3417131098852509,OnTrack,-7216,5674,7845,1470.9525000000008,1.23,-0.37,22.96
2023-06-30 16:04:55.187,0 days 01:19:34.702000,44,993.0780555555561,0 days 00:00:23.099000,11222,183,4,100,False,8,car,0.3433798732286013,OnTrack,-7146,5676,7843,1478.018333333334,0.97,-0.42,23.099
2023-06-30 16:04:55.287,0 days 01:19:34.802000,44,994.7447222222231,0 days 00:00:23.199000,11452,185,4,100,False,8,pos,0.3445893631738415,OnTrack,-7100,5678,7843,1483.157222222223,0.79,-0.48,23.199
2023-06-30 16:04:55.487,0 days 01:19:35.002000,44,996.4113888888901,0 days 00:00:23.399000,11683,188,4,100,False,8,pos,0.3470533422938905,OnTrack,-6995,5680,7841,1493.6016666666674,0.96,-0.52,23.399
2023-06-30 16:04:55.547,0 days 01:19:35.062000,44,998.0780555555571,0 days 00:00:23.459000,11914,191,4,100,False,10,car,0.3478173045753882,OnTrack,-6953,5679,7840,1496.7850000000005,1.41,-0.53,23.459
2023-06-30 16:04:55.707,0 days 01:19:35.222000,44,999.8558333333347,0 days 00:00:23.619000,10934,203,4,100,False,10,car,0.34991340361761675,OnTrack,-6821,5678,7836,1505.8072222222227,1.55,-0.6,23.619
2023-06-30 16:04:55.787,0 days 01:19:35.302000,44,1000.5891666666679,0 days 00:00:23.699000,10909,206,4,100,False,10,pos,0.35098824573938997,OnTrack,-6766,5677,7835,1510.3850000000004,1.15,-0.57,23.699
2023-06-30 16:04:55.867,0 days 01:19:35.382000,44,1001.3225000000011,0 days 00:00:23.779000,10884,210,4,100,False,12,car,0.35208178193716355,OnTrack,-6722,5675,7833,1515.051666666667,0.89,-0.42,23.779
2023-06-30 16:04:56.187,0 days 01:19:35.702000,44,1001.8725000000006,0 days 00:00:24.099000,11195,215,4,100,False,12,pos,0.3566364458285029,OnTrack,-6599,5670,7829,1534.162777777778,0.86,-0.4,24.099
2023-06-30 16:04:56.227,0 days 01:19:35.742000,44,1002.4225000000001,0 days 00:00:24.139000,11506,221,5,100,False,12,car,0.357216192029519,OnTrack,-6576,5668,7828,1536.6183333333336,0.96,-0.48,24.139
2023-06-30 16:04:56.407,0 days 01:19:35.922000,44,1002.3391666666674,0 days 00:00:24.319000,11544,224,5,100,False,12,pos,0.3598483803803469,OnTrack,-6456,5661,7824,1547.8183333333336,0.98,-0.58,24.319
2023-06-30 16:04:56.427,0 days 01:19:35.942000,44,1002.2558333333347,0 days 00:00:24.339000,11583,227,5,100,False,12,car,0.36014608416366856,OnTrack,-6442,5660,7823,1549.0794444444448,1.0,-0.55,24.339
2023-06-30 16:04:56.627,0 days 01:19:36.142000,44,1001.089166666668,0 days 00:00:24.539000,11153,232,5,100,False,12,pos,0.36319180492450265,OnTrack,-6315,5649,7816,1561.968333333334,1.0,-0.49,24.539
2023-06-30 16:04:56.707,0 days 01:19:36.222000,44,999.9225000000013,0 days 00:00:24.619000,10723,237,5,100,False,12,car,0.36442863134477355,OnTrack,-6266,5644,7813,1567.2350000000006,0.94,-0.44,24.619
2023-06-30 16:04:56.807,0 days 01:19:36.322000,44,998.2225000000007,0 days 00:00:24.719000,10883,239,5,100,False,12,pos,0.3659814293400485,OnTrack,-6203,5638,7810,1573.8738888888895,0.81,-0.42,24.719
2023-06-30 16:04:56.947,0 days 01:19:36.462000,44,996.5225,0 days 00:00:24.859000,11044,242,6,100,False,12,car,0.36817682815427594,OnTrack,-6102,5627,7804,1583.2850000000005,0.76,-0.52,24.859
2023-06-30 16:04:56.987,0 days 01:19:36.502000,44,995.6039814814816,0 days 00:00:24.899000,11068,244,6,100,False,12,pos,0.36881114751751887,OnTrack,-6076,5624,7803,1585.9961111111115,0.8,-0.72,24.899
2023-06-30 16:04:57.087,0 days 01:19:36.602000,44,994.685462962963,0 days 00:00:24.999000,11092,246,6,100,False,12,pos,0.37041332024426266,OnTrack,-6015,5617,7800,1592.8294444444448,0.79,-0.69,24.999
2023-06-30 16:04:57.107,0 days 01:19:36.622000,44,993.7669444444446,0 days 00:00:25.019000,11116,248,6,100,False,12,car,0.3707375796935502,OnTrack,-6002,5615,7799,1594.2072222222225,0.78,-0.44,25.019
2023-06-30 16:04:57.407,0 days 01:19:36.922000,44,989.2169444444447,0 days 00:00:25.319000,11335,253,6,100,False,12,pos,0.37574109338199263,OnTrack,-5793,5587,7788,1615.290555555556,0.8,-0.37,25.319
2023-06-30 16:04:57.467,0 days 01:19:36.982000,44,984.6669444444449,0 days 00:00:25.379000,11555,259,6,100,False,12,car,0.37675482953029266,OnTrack,-5733,5578,7785,1619.6072222222228,0.78,-0.41,25.379
2023-06-30 16:04:57.627,0 days 01:19:37.142000,44,980.5836111111116,0 days 00:00:25.539000,11548,261,6,100,False,12,pos,0.37946319662961203,OnTrack,-5572,5553,7778,1631.2072222222228,0.6,-0.46,25.539
2023-06-30 16:04:57.747,0 days 01:19:37.262000,44,976.5002777777784,0 days 00:00:25.659000,11541,263,6,100,False,12,car,0.38150719201396605,OnTrack,-5505,5542,7775,1639.9738888888892,0.49,-0.47,25.659
2023-06-30 16:04:57.887,0 days 01:19:37.402000,44,973.3058333333336,0 days 00:00:25.799000,11401,265,6,100,False,12,pos,0.38391294903253087,OnTrack,-5449,5532,7773,1650.2794444444448,0.51,-0.43,25.799
2023-06-30 16:04:57.947,0 days 01:19:37.462000,44,970.1113888888888,0 days 00:00:25.859000,11261,267,6,100,False,12,car,0.3849533647003887,OnTrack,-5416,5526,7771,1654.729444444445,0.56,-0.32,25.859
2023-06-30 16:04:58.167,0 days 01:19:37.682000,44,965.1724999999999,0 days 00:00:26.079000,11061,270,6,100,False,12,pos,0.38882113954661385,OnTrack,-5242,5495,7764,1671.229444444445,0.66,-0.27,26.079
2023-06-30 16:04:58.227,0 days 01:19:37.742000,44,960.233611111111,0 days 00:00:26.139000,10861,273,7,100,False,12,car,0.3898864253773576,OnTrack,-5176,5482,7761,1675.779444444445,0.77,-0.29,26.139
2023-06-30 16:04:58.387,0 days 01:19:37.902000,44,954.1891666666663,0 days 00:00:26.299000,10972,277,7,100,False,12,car,0.39274661963695034,OnTrack,-4989,5446,7755,1688.0905555555562,0.76,-0.32,26.299
2023-06-30 16:04:58.407,0 days 01:19:37.922000,44,950.2447222222223,0 days 00:00:26.319000,11052,279,7,100,False,12,pos,0.3931068583310386,OnTrack,-4971,5443,7755,1689.6405555555561,0.51,-0.22,26.319
2023-06-30 16:04:58.587,0 days 01:19:38.102000,44,946.3002777777783,0 days 00:00:26.499000,11133,281,7,100,False,12,car,0.39637349051666854,OnTrack,-4856,5419,7751,1703.690555555556,0.38,-0.09,26.499
2023-06-30 16:04:58.807,0 days 01:19:38.322000,44,941.3211111111117,0 days 00:00:26.719000,11226,282,7,100,False,12,pos,0.4004024620343948,OnTrack,-4757,5399,7748,1720.9238888888897,0.38,0.01,26.719
2023-06-30 16:04:58.826,0 days 01:19:38.341000,44,936.3419444444451,0 days 00:00:26.738000,11320,284,7,100,False,12,car,0.40075387286242925,OnTrack,-4744,5396,7747,1722.4227777777785,0.49,0.02,26.738
2023-06-30 16:04:59.067,0 days 01:19:38.582000,44,928.2919444444449,0 days 00:00:26.979000,11416,287,7,100,False,12,pos,0.4052670436910666,OnTrack,-4554,5359,7743,1741.635833333334,0.59,0.0,26.979
2023-06-30 16:04:59.186,0 days 01:19:38.701000,44,920.2419444444447,0 days 00:00:27.098000,11512,291,7,100,False,12,car,0.4075145666944448,OnTrack,-4459,5339,7741,1751.2550000000006,0.59,0.01,27.098
2023-06-30 16:04:59.227,0 days 01:19:38.742000,44,913.7475000000002,0 days 00:00:27.139000,11573,292,7,100,False,12,pos,0.4082899185677472,OnTrack,-4428,5333,7741,1754.5805555555562,0.42,0.06,27.139
2023-06-30 16:04:59.466,0 days 01:19:38.981000,44,907.2530555555556,0 days 00:00:27.378000,11634,294,7,100,False,12,car,0.41282709357733455,OnTrack,-4246,5296,7736,1774.0988888888896,0.33,0.08,27.378
2023-06-30 16:04:59.527,0 days 01:19:39.042000,44,899.608611111111,0 days 00:00:27.439000,11315,295,7,100,False,12,pos,0.41399381963214515,OnTrack,-4172,5282,7735,1779.0975000000008,0.32,0.1,27.439
2023-06-30 16:04:59.687,0 days 01:19:39.202000,44,891.9641666666664,0 days 00:00:27.599000,10997,297,7,100,False,12,pos,0.4170726969472962,OnTrack,-3930,5234,7729,1792.2975000000008,0.31,0.21,27.599
2023-06-30 16:04:59.946,0 days 01:19:39.461000,44,884.3197222222218,0 days 00:00:27.858000,10679,299,8,100,False,12,car,0.4220891666851131,OnTrack,-3817,5211,7726,1813.8088888888897,0.29,0.39,27.858
2023-06-30 16:04:59.967,0 days 01:19:39.482000,44,879.5141666666666,0 days 00:00:27.879000,10724,300,8,100,False,12,pos,0.4224965083298024,OnTrack,-3808,5210,7726,1815.5588888888897,0.27,0.64,27.879
2023-06-30 16:05:00.146,0 days 01:19:39.661000,44,874.7086111111114,0 days 00:00:28.058000,10769,301,8,100,False,12,car,0.4259741778409678,OnTrack,-3672,5185,7722,1830.5252777777785,0.26,0.73,28.058
2023-06-30 16:05:00.227,0 days 01:19:39.742000,44,869.9030555555556,0 days 00:00:28.139000,10794,302,8,100,False,12,pos,0.4275536989592721,OnTrack,-3602,5174,7721,1837.3202777777783,0.29,0.73,28.139
2023-06-30 16:05:00.346,0 days 01:19:39.861000,44,865.0974999999999,0 days 00:00:28.258000,10820,303,8,100,False,12,car,0.42988500302443616,OnTrack,-3502,5158,7718,1847.3361111111117,0.36,0.64,28.258
2023-06-30 16:05:00.387,0 days 01:19:39.902000,44,861.1863888888888,0 days 00:00:28.299000,10837,304,8,100,False,12,pos,0.4306925088202098,OnTrack,-3469,5154,7717,1850.7983333333339,0.38,0.38,28.299
2023-06-30 16:05:00.506,0 days 01:19:40.021000,44,857.2752777777778,0 days 00:00:28.418000,10854,306,8,100,False,12,car,0.4330446400043472,OnTrack,-3369,5139,7714,1860.9133333333339,0.33,0.27,28.418
2023-06-30 16:05:00.706,0 days 01:19:40.221000,44,847.5530555555563,0 days 00:00:28.618000,10906,307,8,100,False,12,car,0.4370070932430428,OnTrack,-3200,5114,7709,1877.9688888888893,0.32,0.26,28.618
2023-06-30 16:05:00.747,0 days 01:19:40.262000,44,843.6641666666674,0 days 00:00:28.659000,10949,308,8,100,False,12,pos,0.4378248704810125,OnTrack,-3166,5110,7708,1881.4766666666671,0.37,0.29,28.659
2023-06-30 16:05:00.866,0 days 01:19:40.381000,44,839.7752777777785,0 days 00:00:28.778000,10993,310,8,100,False,12,car,0.44020803266713576,OnTrack,-3064,5096,7704,1891.7238888888894,0.33,0.13,28.778
2023-06-30 16:05:00.907,0 days 01:19:40.422000,44,835.8863888888894,0 days 00:00:28.819000,11018,310,8,100,False,12,pos,0.4410302844044707,OnTrack,-3030,5092,7703,1895.254444444445,0.23,-0.01,28.819
2023-06-30 16:05:01.026,0 days 01:19:40.541000,44,831.9975000000004,0 days 00:00:28.938000,11043,311,8,100,False,12,car,0.4434192977022742,OnTrack,-2928,5078,7699,1905.5347222222226,0.17,0.1,28.938
2023-06-30 16:05:01.087,0 days 01:19:40.602000,44,827.1919444444445,0 days 00:00:28.999000,11045,311,8,100,False,12,pos,0.44464535340755607,OnTrack,-2877,5071,7698,1910.804444444445,0.18,0.34,28.999
2023-06-30 16:05:01.226,0 days 01:19:40.741000,44,822.3863888888886,0 days 00:00:29.138000,11047,312,8,100,False,12,car,0.447446286010004,OnTrack,-2762,5054,7694,1922.8511111111118,0.24,0.53,29.138
2023-06-30 16:05:01.348,0 days 01:19:40.863000,44,815.7363888888889,0 days 00:00:29.260000,11122,313,8,100,False,12,pos,0.449919573566381,OnTrack,-2636,5039,7690,1933.458333333334,0.3,0.71,29.26
2023-06-30 16:05:01.506,0 days 01:19:41.021000,44,809.0863888888891,0 days 00:00:29.418000,11197,315,8,100,False,12,car,0.4531382790988143,OnTrack,-2418,5014,7681,1947.2833333333338,0.32,0.97,29.418
2023-06-30 16:05:01.528,0 days 01:19:41.043000,44,802.5687500000003,0 days 00:00:29.440000,11229,316,8,100,False,12,pos,0.45358721706482746,OnTrack,-2393,5012,7680,1949.214444444445,0.25,1.08,29.44
2023-06-30 16:05:01.787,0 days 01:19:41.302000,44,796.0511111111114,0 days 00:00:29.699000,11261,317,8,100,False,12,car,0.4588868694431677,OnTrack,-2237,4997,7673,1972.020833333334,0.21,0.94,29.699
2023-06-30 16:05:01.867,0 days 01:19:41.382000,44,788.0011111111116,0 days 00:00:29.779000,11289,318,8,100,False,12,pos,0.4605297766607506,OnTrack,-2190,4995,7672,1979.0875000000005,0.19,0.67,29.779
2023-06-30 16:05:02.147,0 days 01:19:41.662000,44,779.9511111111119,0 days 00:00:30.059000,11317,320,8,100,False,12,pos,0.4663213093958996,OnTrack,-1942,4982,7661,2003.9763888888895,0.18,0.42,30.059
2023-06-30 16:05:02.347,0 days 01:19:41.862000,44,773.1511111111117,0 days 00:00:30.259000,11327,321,8,100,False,12,pos,0.4705309058990682,OnTrack,-1763,4976,7653,2021.8097222222227,0.0,0.28,30.259
2023-06-30 16:05:02.587,0 days 01:19:42.102000,44,766.3511111111115,0 days 00:00:30.499000,11337,322,8,100,False,12,pos,0.47552452948795676,OnTrack,-1432,4965,7637,2043.2763888888892,-0.67,0.22,30.499
2023-06-30 16:05:02.627,0 days 01:19:42.142000,44,759.5511111111114,0 days 00:00:30.539000,11348,323,8,100,False,12,car,0.47632682649895136,OnTrack,-1389,4963,7634,2046.8652777777784,-1.98,0.16,30.539
2023-06-30 16:05:03.027,0 days 01:19:42.542000,44,748.1066666666675,0 days 00:00:30.939000,9885,287,8,0,True,8,pos,0.48373545242406957,OnTrack,-1178,4958,7624,2078.754166666667,-3.04,0.09,30.939
2023-06-30 16:05:03.227,0 days 01:19:42.742000,44,747.1807407407417,0 days 00:00:31.139000,9879,265,8,0,True,8,pos,0.48678743272948755,OnTrack,-1024,4955,7616,2093.4763888888892,-4.27,0.03,31.139
2023-06-30 16:05:03.247,0 days 01:19:42.762000,44,746.2548148148159,0 days 00:00:31.159000,9873,243,8,0,True,8,pos,0.4870674022571273,OnTrack,-1011,4954,7616,2094.826388888889,-5.21,-0.05,31.159
2023-06-30 16:05:03.427,0 days 01:19:42.942000,44,745.3288888888901,0 days 00:00:31.339000,9867,222,8,0,True,8,car,0.4894661665543004,OnTrack,-897,4951,7610,2105.926388888889,-4.73,-0.31,31.339
2023-06-30 16:05:03.487,0 days 01:19:43.002000,44,746.1844444444455,0 days 00:00:31.399000,9884,202,8,0,True,8,pos,0.49021737007272415,OnTrack,-862,4951,7608,2109.293055555556,-3.83,-0.66,31.399
2023-06-30 16:05:03.707,0 days 01:19:43.222000,44,747.0400000000009,0 days 00:00:31.619000,9901,183,8,0,True,8,car,0.4927729434916094,OnTrack,-745,4948,7601,2120.4763888888892,-3.11,-1.03,31.619
2023-06-30 16:05:03.807,0 days 01:19:43.322000,44,748.9844444444454,0 days 00:00:31.719000,10368,170,8,0,True,8,pos,0.49383912663374885,OnTrack,-697,4945,7599,2125.1986111111114,-2.57,-1.49,31.719
2023-06-30 16:05:03.987,0 days 01:19:43.502000,44,750.92888888889,0 days 00:00:31.899000,10835,158,6,0,True,8,car,0.49562797494567934,OnTrack,-613,4935,7594,2133.0986111111115,-2.13,-1.99,31.899
2023-06-30 16:05:04.047,0 days 01:19:43.562000,44,752.3807407407418,0 days 00:00:31.959000,10513,152,6,0,True,8,pos,0.49619468359929336,OnTrack,-589,4931,7593,2135.631944444445,-1.75,-2.54,31.959
2023-06-30 16:05:04.207,0 days 01:19:43.722000,44,753.8325925925936,0 days 00:00:32.119000,10192,146,6,0,True,8,pos,0.4976438344479742,OnTrack,-533,4917,7589,2142.120833333334,-1.51,-2.98,32.119
2023-06-30 16:05:04.267,0 days 01:19:43.782000,44,755.2844444444454,0 days 00:00:32.179000,9871,141,3,0,True,8,car,0.49817581947114686,OnTrack,-511,4910,7587,2144.4708333333338,-1.38,-3.28,32.179
2023-06-30 16:05:04.367,0 days 01:19:43.882000,44,756.812222222223,0 days 00:00:32.279000,9586,137,3,0,True,8,pos,0.4990526837331399,OnTrack,-476,4896,7585,2148.2763888888894,-1.23,-3.14,32.279
2023-06-30 16:05:04.467,0 days 01:19:43.982000,44,758.3400000000006,0 days 00:00:32.379000,9301,134,3,0,True,8,car,0.4999053593212615,OnTrack,-440,4878,7582,2151.9986111111116,-1.08,-2.8,32.379
2023-06-30 16:05:04.567,0 days 01:19:44.082000,44,760.695555555556,0 days 00:00:32.479000,8910,128,3,0,True,8,pos,0.5007218793657591,OnTrack,-407,4860,7580,2155.5541666666672,-0.88,-2.69,32.479
